shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
E_inbound_New2021,38.546074,-121.750832,102
E_inbound_New2021,38.545924,-121.750741,103
E_inbound_New2021,38.545659,-121.750682,104
E_inbound_New2021,38.545245,-121.750542,105
E_inbound_New2021,38.544586,-121.750349,106
E_inbound_New2021,38.544267,-121.750231,107
E_inbound_New2021,38.543984,-121.750172,108
E_inbound_New2021,38.543986,-121.75002,109
E_inbound_New2021,38.54403,-121.749905,110
E_inbound_New2021,38.543883,-121.749749,111
E_inbound_New2021,38.54374,-121.749685,112
C_inbound,38.549226,-121.766749,1
C_inbound,38.549097,-121.766725,2
C_inbound,38.548983,-121.766658,3
C_inbound,38.548793,-121.766577,4
C_inbound,38.548599,-121.766338,5
C_inbound,38.548514,-121.766094,6
C_inbound,38.5484,-121.765724,7
C_inbound,38.548316,-121.765327,8
C_inbound,38.548207,-121.764973,9
C_inbound,38.548032,-121.764257,10
C_inbound,38.548017,-121.76347,11
C_inbound,38.54819,-121.762845,12
C_inbound,38.548431,-121.762299,13
C_inbound,38.548017,-121.762015,14
C_inbound,38.547486,-121.761851,15
C_inbound,38.546863,-121.76181,16
C_inbound,38.546306,-121.76181,17
C_inbound,38.546282,-121.76014,18
C_inbound,38.546242,-121.759274,19
C_inbound,38.546006,-121.759092,20
C_inbound,38.545824,-121.759034,21
C_inbound,38.545536,-121.759172,22
C_inbound,38.544785,-121.75966,23
C_inbound,38.543756,-121.760314,24
C_inbound,38.543357,-121.760565,25
C_inbound,38.542791,-121.760781,26
C_inbound,38.541521,-121.760829,27
C_inbound,38.540457,-121.760852,28
C_inbound,38.539167,-121.760871,29
C_inbound,38.539062,-121.760871,30
C_inbound,38.539062,-121.760744,31
C_inbound,38.539208,-121.758821,32
C_inbound,38.539191,-121.75735,33
C_inbound,38.539152,-121.756186,34
C_inbound,38.53912,-121.75536,35
C_inbound,38.539099,-121.753979,36
C_inbound,38.539237,-121.753848,37
C_inbound,38.539377,-121.752953,38
C_inbound,38.539114,-121.752855,39
C_inbound,38.539111,-121.753084,40
VLimited_outbound,38.539079,-121.753391,1
VLimited_outbound,38.539086,-121.754062,2
VLimited_outbound,38.539101,-121.7546,3
VLimited_outbound,38.539115,-121.755245,4
VLimited_outbound,38.539144,-121.755824,5
VLimited_outbound,38.539149,-121.756084,6
VLimited_outbound,38.539186,-121.756132,7
VLimited_outbound,38.539205,-121.756189,8
VLimited_outbound,38.539205,-121.75624,9
VLimited_outbound,38.539193,-121.756283,10
VLimited_outbound,38.539182,-121.75636,11
VLimited_outbound,38.539188,-121.756468,12
VLimited_outbound,38.539178,-121.756607,13
VLimited_outbound,38.539178,-121.756672,14
VLimited_outbound,38.539193,-121.757275,15
VLimited_outbound,38.539199,-121.757634,16
VLimited_outbound,38.539207,-121.758072,17
VLimited_outbound,38.539218,-121.758517,18
VLimited_outbound,38.539205,-121.758801,19
VLimited_outbound,38.53922,-121.759171,20
VLimited_outbound,38.539211,-121.759507,21
VLimited_outbound,38.539205,-121.759697,22
VLimited_outbound,38.539184,-121.760022,23
VLimited_outbound,38.539172,-121.760327,24
VLimited_outbound,38.539149,-121.760639,25
VLimited_outbound,38.539163,-121.760966,26
VLimited_outbound,38.53918,-121.761215,27
VLimited_outbound,38.539172,-121.761513,28
VLimited_outbound,38.539134,-121.761677,29
VLimited_outbound,38.539081,-121.761803,30
VLimited_outbound,38.539025,-121.761937,31
VLimited_outbound,38.53893,-121.762114,32
VLimited_outbound,38.538842,-121.762226,33
VLimited_outbound,38.538756,-121.762347,34
VLimited_outbound,38.538609,-121.762524,35
VLimited_outbound,38.538393,-121.762768,36
VLimited_outbound,38.53824,-121.762959,37
VLimited_outbound,38.538085,-121.763179,38
VLimited_outbound,38.537948,-121.763407,39
VLimited_outbound,38.537865,-121.763573,40
VLimited_outbound,38.537667,-121.763973,41
VLimited_outbound,38.537518,-121.764246,42
VLimited_outbound,38.537344,-121.764538,43
VLimited_outbound,38.537206,-121.764753,44
VLimited_outbound,38.537091,-121.764971,45
VLimited_outbound,38.537015,-121.765142,46
VLimited_outbound,38.536939,-121.765335,47
VLimited_outbound,38.536864,-121.7657,48
VLimited_outbound,38.536843,-121.766011,49
VLimited_outbound,38.536832,-121.766373,50
VLimited_outbound,38.536834,-121.766861,51
VLimited_outbound,38.536839,-121.767105,52
VLimited_outbound,38.536847,-121.767446,53
VLimited_outbound,38.536862,-121.768149,54
VLimited_outbound,38.536868,-121.768594,55
VLimited_outbound,38.53687,-121.768996,56
VLimited_outbound,38.53687,-121.769345,57
VLimited_outbound,38.536887,-121.769629,58
VLimited_outbound,38.536896,-121.770022,59
VLimited_outbound,38.536904,-121.770399,60
VLimited_outbound,38.536902,-121.770753,61
VLimited_outbound,38.536906,-121.771003,62
VLimited_outbound,38.536908,-121.771247,63
VLimited_outbound,38.536908,-121.771418,64
VLimited_outbound,38.536918,-121.771514,65
VLimited_outbound,38.537008,-121.771596,66
VLimited_outbound,38.537264,-121.771606,67
VLimited_outbound,38.537476,-121.77159,68
VLimited_outbound,38.537667,-121.771593,69
VLimited_outbound,38.538146,-121.771593,70
VLimited_outbound,38.53829,-121.77159,71
VLimited_outbound,38.538553,-121.771587,72
VLimited_outbound,38.538737,-121.771571,73
VLimited_outbound,38.538893,-121.771552,74
VLimited_outbound,38.539012,-121.771536,75
VLimited_outbound,38.539111,-121.771531,76
VLimited_outbound,38.53917,-121.771504,77
VLimited_outbound,38.539206,-121.771436,78
VLimited_outbound,38.539252,-121.771433,79
VLimited_outbound,38.539316,-121.771429,80
VLimited_outbound,38.539392,-121.771414,81
VLimited_outbound,38.539453,-121.771485,82
VLimited_outbound,38.539525,-121.771545,83
VLimited_outbound,38.539629,-121.771574,84
VLimited_outbound,38.539736,-121.771595,85
VLimited_outbound,38.539879,-121.771595,86
VLimited_outbound,38.540011,-121.771601,87
VLimited_outbound,38.540191,-121.771579,88
VLimited_outbound,38.540342,-121.771577,89
VLimited_outbound,38.540456,-121.771574,90
VLimited_outbound,38.540638,-121.771566,91
VLimited_outbound,38.540821,-121.771563,92
VLimited_outbound,38.54094,-121.771552,93
VLimited_outbound,38.541018,-121.771547,94
VLimited_outbound,38.541069,-121.771548,95
VLimited_outbound,38.541072,-121.771708,96
VLimited_outbound,38.541074,-121.771885,97
VLimited_outbound,38.541074,-121.77207,98
VLimited_outbound,38.541079,-121.772261,99
VLimited_outbound,38.541085,-121.772582,100
VLimited_outbound,38.541095,-121.772881,101
VLimited_outbound,38.541109,-121.773217,102
VLimited_outbound,38.541112,-121.773527,103
VLimited_outbound,38.541196,-121.773527,104
VLimited_outbound,38.541282,-121.773519,105
VLimited_outbound,38.541374,-121.773532,106
VLimited_outbound,38.541498,-121.773535,107
VLimited_outbound,38.541643,-121.773535,108
VLimited_outbound,38.541798,-121.773543,109
VLimited_outbound,38.541974,-121.77354,110
VLimited_outbound,38.541972,-121.773492,111
VLimited_outbound,38.541972,-121.773407,112
VLimited_outbound,38.541974,-121.773277,113
VLimited_inbound,38.541979,-121.773563,1
VLimited_inbound,38.541974,-121.773277,2
VLimited_inbound,38.541963,-121.773097,3
VLimited_inbound,38.541951,-121.772756,4
VLimited_inbound,38.541951,-121.772443,5
VLimited_inbound,38.541966,-121.772254,6
VLimited_inbound,38.541935,-121.771897,7
VLimited_inbound,38.541948,-121.771816,8
VLimited_inbound,38.541926,-121.771702,9
VLimited_inbound,38.541945,-121.771568,10
VLimited_inbound,38.541902,-121.771543,11
VLimited_inbound,38.54178,-121.771575,12
VLimited_inbound,38.54159,-121.771549,13
VLimited_inbound,38.541419,-121.771607,14
VLimited_inbound,38.541193,-121.771596,15
VLimited_inbound,38.540953,-121.771607,16
VLimited_inbound,38.540723,-121.771607,17
VLimited_inbound,38.540244,-121.771628,18
VLimited_inbound,38.540011,-121.771601,19
VLimited_inbound,38.539824,-121.771648,20
VLimited_inbound,38.539607,-121.77165,21
VLimited_inbound,38.539514,-121.771693,22
VLimited_inbound,38.539435,-121.771741,23
VLimited_inbound,38.539397,-121.771816,24
VLimited_inbound,38.539283,-121.771795,25
VLimited_inbound,38.539128,-121.7718,26
VLimited_inbound,38.539159,-121.771737,27
VLimited_inbound,38.53891,-121.771736,28
VLimited_inbound,38.538537,-121.77173,29
VLimited_inbound,38.538272,-121.771741,30
VLimited_inbound,38.537928,-121.771762,31
VLimited_inbound,38.537538,-121.771736,32
VLimited_inbound,38.537328,-121.771746,33
VLimited_inbound,38.53719,-121.771746,34
VLimited_inbound,38.53706,-121.771752,35
VLimited_inbound,38.536977,-121.77183,36
VLimited_inbound,38.536921,-121.77194,37
VLimited_inbound,38.536825,-121.771892,38
VLimited_inbound,38.536735,-121.771843,39
VLimited_inbound,38.536682,-121.771703,40
VLimited_inbound,38.536708,-121.771586,41
VLimited_inbound,38.536779,-121.771516,42
VLimited_inbound,38.536774,-121.771328,43
VLimited_inbound,38.536774,-121.771054,44
VLimited_inbound,38.536774,-121.770775,45
VLimited_inbound,38.536774,-121.770464,46
VLimited_inbound,38.536774,-121.770137,47
VLimited_inbound,38.536774,-121.769821,48
VLimited_inbound,38.536774,-121.769644,49
VLimited_inbound,38.536774,-121.76937,50
VLimited_inbound,38.536762,-121.76908,51
VLimited_inbound,38.536762,-121.768855,52
VLimited_inbound,38.536753,-121.768624,53
VLimited_inbound,38.536754,-121.768358,54
VLimited_inbound,38.536745,-121.768238,55
VLimited_inbound,38.536745,-121.767986,56
VLimited_inbound,38.536711,-121.767535,57
VLimited_inbound,38.53672,-121.767353,58
VLimited_inbound,38.536707,-121.766945,59
VLimited_inbound,38.536711,-121.766715,60
VLimited_inbound,38.536716,-121.76643,61
VLimited_inbound,38.536716,-121.766205,62
VLimited_inbound,38.536716,-121.766028,63
VLimited_inbound,38.536732,-121.765803,64
VLimited_inbound,38.536762,-121.765631,65
VLimited_inbound,38.536791,-121.765416,66
VLimited_inbound,38.536841,-121.765298,67
VLimited_inbound,38.536955,-121.764998,68
VLimited_inbound,38.537047,-121.764794,69
VLimited_inbound,38.537173,-121.764569,70
VLimited_inbound,38.537282,-121.764424,71
VLimited_inbound,38.537441,-121.764129,72
VLimited_inbound,38.537572,-121.763839,73
VLimited_inbound,38.537681,-121.763651,74
VLimited_inbound,38.53779,-121.763458,75
VLimited_inbound,38.53789,-121.763254,76
VLimited_inbound,38.538037,-121.763036,77
VLimited_inbound,38.538239,-121.762756,78
VLimited_inbound,38.538449,-121.762503,79
VLimited_inbound,38.538595,-121.7623,80
VLimited_inbound,38.538742,-121.762133,81
VLimited_inbound,38.538843,-121.762005,82
VLimited_inbound,38.538931,-121.761822,83
VLimited_inbound,38.538994,-121.761683,84
VLimited_inbound,38.539044,-121.761469,85
VLimited_inbound,38.539074,-121.761211,86
VLimited_inbound,38.539061,-121.760959,87
VLimited_inbound,38.539078,-121.760556,88
VLimited_inbound,38.539099,-121.760234,89
VLimited_inbound,38.539132,-121.759875,90
VLimited_inbound,38.539179,-121.759598,91
VLimited_inbound,38.539187,-121.759333,92
VLimited_inbound,38.539187,-121.75907,93
VLimited_inbound,38.539196,-121.758814,94
VLimited_inbound,38.539187,-121.75862,95
VLimited_inbound,38.539191,-121.758255,96
VLimited_inbound,38.539195,-121.758035,97
VLimited_inbound,38.539183,-121.757713,98
VLimited_inbound,38.539191,-121.757351,99
VLimited_inbound,38.539162,-121.757021,100
VLimited_inbound,38.539162,-121.756447,101
VLimited_inbound,38.539166,-121.756281,102
VLimited_inbound,38.539205,-121.756189,103
VLimited_inbound,38.539186,-121.756132,104
VLimited_inbound,38.539149,-121.756084,105
VLimited_inbound,38.53914,-121.755919,106
VLimited_inbound,38.539141,-121.755766,107
VLimited_inbound,38.539137,-121.755621,108
VLimited_inbound,38.539124,-121.755433,109
VLimited_inbound,38.539117,-121.755076,110
VLimited_inbound,38.539105,-121.754805,111
VLimited_inbound,38.539116,-121.754516,112
VLimited_inbound,38.539101,-121.754284,113
VLimited_inbound,38.539111,-121.754103,114
VLimited_inbound,38.539107,-121.754026,115
VLimited_inbound,38.53917,-121.753915,116
VLimited_inbound,38.539238,-121.753847,117
VLimited_inbound,38.539269,-121.753738,118
VLimited_inbound,38.539292,-121.753647,119
VLimited_inbound,38.539313,-121.753502,120
VLimited_inbound,38.539301,-121.753417,121
VLimited_inbound,38.539351,-121.753282,122
VLimited_inbound,38.539356,-121.753081,123
VLimited_inbound,38.53938,-121.752947,124
VLimited_inbound,38.539254,-121.752896,125
VLimited_inbound,38.539183,-121.75288,126
VLimited_inbound,38.539096,-121.75284,127
VLimited_inbound,38.539111,-121.753003,128
VLimited_inbound,38.539107,-121.75325,129
VExpress_outbound,38.539112,-121.753101,1
VExpress_outbound,38.539109,-121.753549,2
VExpress_outbound,38.539093,-121.754044,3
VExpress_outbound,38.539117,-121.754598,4
VExpress_outbound,38.539128,-121.755134,5
VExpress_outbound,38.539137,-121.755621,6
VExpress_outbound,38.539142,-121.755885,7
VExpress_outbound,38.539153,-121.756054,8
VExpress_outbound,38.539182,-121.756113,9
VExpress_outbound,38.539205,-121.756189,10
VExpress_outbound,38.539193,-121.756283,11
VExpress_outbound,38.539168,-121.756322,12
VExpress_outbound,38.539174,-121.756545,13
VExpress_outbound,38.53918,-121.756878,14
VExpress_outbound,38.539193,-121.757398,15
VExpress_outbound,38.539195,-121.757857,16
VExpress_outbound,38.539205,-121.758388,17
VExpress_outbound,38.539205,-121.758801,18
VExpress_outbound,38.53922,-121.759171,19
VExpress_outbound,38.539205,-121.75938,20
VExpress_outbound,38.539203,-121.759536,21
VExpress_outbound,38.539182,-121.759876,22
VExpress_outbound,38.539168,-121.760169,23
VExpress_outbound,38.539149,-121.760547,24
VExpress_outbound,38.539142,-121.760721,25
VExpress_outbound,38.539163,-121.760966,26
VExpress_outbound,38.53917,-121.761244,27
VExpress_outbound,38.539161,-121.761427,28
VExpress_outbound,38.539132,-121.761636,29
VExpress_outbound,38.538989,-121.761963,30
VExpress_outbound,38.538912,-121.762065,31
VExpress_outbound,38.538656,-121.762376,32
VExpress_outbound,38.538429,-121.762644,33
VExpress_outbound,38.538202,-121.762993,34
VExpress_outbound,38.537963,-121.763358,35
VExpress_outbound,38.537791,-121.763685,36
VExpress_outbound,38.537609,-121.763977,37
VExpress_outbound,38.537439,-121.764323,38
VExpress_outbound,38.537284,-121.76457,39
VExpress_outbound,38.537145,-121.764817,40
VExpress_outbound,38.536994,-121.765096,41
VExpress_outbound,38.536885,-121.765445,42
VExpress_outbound,38.536847,-121.765804,43
VExpress_outbound,38.536814,-121.766255,44
VExpress_outbound,38.536839,-121.767105,45
VExpress_outbound,38.536835,-121.767714,46
VExpress_outbound,38.536889,-121.768636,47
VExpress_outbound,38.536885,-121.769511,48
VExpress_outbound,38.536881,-121.770171,49
VExpress_outbound,38.536881,-121.770584,50
VExpress_outbound,38.536881,-121.771067,51
VExpress_outbound,38.536889,-121.771313,52
VExpress_outbound,38.536902,-121.771463,53
VExpress_outbound,38.536977,-121.771592,54
VExpress_outbound,38.537292,-121.771598,55
VExpress_outbound,38.537791,-121.771592,56
VExpress_outbound,38.538146,-121.771593,57
VExpress_outbound,38.538553,-121.771587,58
VExpress_outbound,38.538786,-121.771576,59
VExpress_outbound,38.53895,-121.771601,60
VExpress_outbound,38.539111,-121.771531,61
VExpress_outbound,38.539206,-121.771436,62
VExpress_outbound,38.539297,-121.771424,63
VExpress_outbound,38.539392,-121.771414,64
VExpress_outbound,38.539453,-121.771485,65
VExpress_outbound,38.539525,-121.771545,66
VExpress_outbound,38.539575,-121.771582,67
VExpress_outbound,38.539885,-121.77156,68
VExpress_outbound,38.540397,-121.771565,69
VExpress_outbound,38.540821,-121.771563,70
VExpress_outbound,38.541069,-121.771548,71
VExpress_outbound,38.541299,-121.771533,72
VExpress_outbound,38.541626,-121.771517,73
VExpress_outbound,38.541874,-121.771506,74
VExpress_outbound,38.541955,-121.771531,75
VExpress_outbound,38.541948,-121.771816,76
VExpress_outbound,38.541966,-121.772107,77
VExpress_outbound,38.541987,-121.772606,78
VExpress_outbound,38.542012,-121.773116,79
VExpress_outbound,38.542017,-121.773507,80
VExpress_outbound,38.542033,-121.773872,81
VExpress_outbound,38.542033,-121.774457,82
VExpress_outbound,38.542046,-121.774972,83
VExpress_outbound,38.54205,-121.775267,84
VExpress_outbound,38.542067,-121.775594,85
VExpress_outbound,38.542079,-121.775943,86
VExpress_outbound,38.542092,-121.776163,87
VExpress_outbound,38.542162,-121.776242,88
VExpress_outbound,38.542163,-121.776398,89
VExpress_outbound,38.542079,-121.776415,90
VExpress_outbound,38.541971,-121.776349,91
VExpress_outbound,38.541956,-121.776225,92
VExpress_outbound,38.541992,-121.776138,93
VExpress_outbound,38.542021,-121.775975,94
VExpress_outbound,38.542012,-121.77575,95
VExpress_outbound,38.542008,-121.775508,96
VExpress_outbound,38.542004,-121.77532,97
VExpress_outbound,38.542004,-121.775229,98
VExpress_inbound,38.542004,-121.775229,1
VExpress_inbound,38.541989,-121.774899,2
VExpress_inbound,38.541989,-121.77448,3
VExpress_inbound,38.541977,-121.774094,4
VExpress_inbound,38.541993,-121.77367,5
VExpress_inbound,38.54196,-121.77315,6
VExpress_inbound,38.541977,-121.772726,7
VExpress_inbound,38.541972,-121.772399,8
VExpress_inbound,38.54196,-121.771964,9
VExpress_inbound,38.54193,-121.771658,10
VExpress_inbound,38.541945,-121.771568,11
VExpress_inbound,38.541742,-121.771546,12
VExpress_inbound,38.541494,-121.771519,13
VExpress_inbound,38.540953,-121.771607,14
VExpress_inbound,38.540664,-121.771639,15
VExpress_inbound,38.540391,-121.77161,16
VExpress_inbound,38.539753,-121.771669,17
VExpress_inbound,38.539483,-121.771691,18
VExpress_inbound,38.53943,-121.771779,19
VExpress_inbound,38.539242,-121.771816,20
VExpress_inbound,38.5391,-121.771749,21
VExpress_inbound,38.538846,-121.771734,22
VExpress_inbound,38.538537,-121.77173,23
VExpress_inbound,38.538272,-121.771741,24
VExpress_inbound,38.537982,-121.771766,25
VExpress_inbound,38.537604,-121.771787,26
VExpress_inbound,38.537205,-121.771779,27
VExpress_inbound,38.53706,-121.771752,28
VExpress_inbound,38.536891,-121.771819,29
VExpress_inbound,38.536735,-121.771843,30
VExpress_inbound,38.536708,-121.771586,31
VExpress_inbound,38.53674,-121.771476,32
VExpress_inbound,38.536782,-121.770661,33
VExpress_inbound,38.536759,-121.769924,34
VExpress_inbound,38.536762,-121.76908,35
VExpress_inbound,38.536732,-121.768129,36
VExpress_inbound,38.53672,-121.767353,37
VExpress_inbound,38.536711,-121.766715,38
VExpress_inbound,38.536715,-121.766112,39
VExpress_inbound,38.536705,-121.765817,40
VExpress_inbound,38.53679,-121.7655,41
VExpress_inbound,38.536866,-121.765189,42
VExpress_inbound,38.537047,-121.764794,43
VExpress_inbound,38.537282,-121.764424,44
VExpress_inbound,38.537453,-121.764213,45
VExpress_inbound,38.537623,-121.763887,46
VExpress_inbound,38.537845,-121.763311,47
VExpress_inbound,38.538116,-121.762947,48
VExpress_inbound,38.538394,-121.762666,49
VExpress_inbound,38.538742,-121.762133,50
VExpress_inbound,38.538931,-121.761822,51
VExpress_inbound,38.539034,-121.761475,52
VExpress_inbound,38.539094,-121.76104,53
VExpress_inbound,38.539116,-121.760536,54
VExpress_inbound,38.539132,-121.759943,55
VExpress_inbound,38.539179,-121.759598,56
VExpress_inbound,38.53922,-121.759171,57
VExpress_inbound,38.539205,-121.758801,58
VExpress_inbound,38.539205,-121.758388,59
VExpress_inbound,38.539199,-121.757947,60
VExpress_inbound,38.539194,-121.757414,61
VExpress_inbound,38.539191,-121.757067,62
VExpress_inbound,38.539182,-121.756778,63
VExpress_inbound,38.539188,-121.756468,64
VExpress_inbound,38.539168,-121.756322,65
VExpress_inbound,38.539081,-121.756134,66
VExpress_inbound,38.53914,-121.755919,67
VExpress_inbound,38.539141,-121.755766,68
VExpress_inbound,38.539124,-121.755433,69
VExpress_inbound,38.539119,-121.755115,70
VExpress_inbound,38.539105,-121.754805,71
VExpress_inbound,38.53909,-121.754428,72
VExpress_inbound,38.539098,-121.754192,73
VExpress_inbound,38.539107,-121.754026,74
VExpress_inbound,38.539261,-121.753785,75
VExpress_inbound,38.539313,-121.753502,76
VExpress_inbound,38.539351,-121.753282,77
VExpress_inbound,38.53941,-121.753068,78
VExpress_inbound,38.539347,-121.753004,79
VExpress_inbound,38.539183,-121.75288,80
VExpress_inbound,38.539097,-121.752791,81
VExpress_inbound,38.539112,-121.753101,82
V_Express,38.539112,-121.753101,1
V_Express,38.539093,-121.753491,2
V_Limited,38.539112,-121.753101,1
V_Limited,38.539152,-121.756188,2
V_Limited,38.539191,-121.758255,3
V_Limited,38.539179,-121.759598,4
V_Limited,38.539172,-121.760741,5
V_Limited,38.539002,-121.761895,6
V_Limited,38.538764,-121.762226,7
V_Limited,38.53818,-121.763108,8
V_Limited,38.537601,-121.764089,9
V_Limited,38.537206,-121.764753,10
V_Limited,38.536858,-121.765334,11
V_Limited,38.536829,-121.766111,12
V_Limited,38.53672,-121.767353,13
V_Limited,38.536887,-121.769629,14
V_Limited,38.536926,-121.771497,15
V_Limited,38.537264,-121.771606,16
V_Limited,38.53895,-121.771601,17
V_Limited,38.53917,-121.771504,18
V_Limited,38.539525,-121.771545,19
V_Limited,38.540342,-121.771577,20
V_Limited,38.541069,-121.771548,21
V_Limited,38.541083,-121.772478,22
V_Limited,38.541112,-121.773527,23
V_Limited,38.541525,-121.773546,24
V_Limited,38.541979,-121.773563,25
V_Limited,38.541974,-121.773277,26
V_Limited,38.541951,-121.772756,27
V_Limited,38.541966,-121.772254,28
V_Limited,38.541955,-121.771531,29
V_Limited,38.540342,-121.771577,30
V_Limited,38.539483,-121.771691,31
V_Limited,38.539242,-121.771816,32
V_Limited,38.53895,-121.771601,33
V_Limited,38.537205,-121.771779,34
V_Limited,38.536825,-121.771892,35
V_Limited,38.5367,-121.771765,36
V_Limited,38.53678,-121.771289,37
V_Limited,38.536762,-121.768855,38
V_Limited,38.536715,-121.766986,39
V_Limited,38.536716,-121.766205,40
V_Limited,38.536745,-121.765591,41
V_Limited,38.537018,-121.764962,42
V_Limited,38.537441,-121.764129,43
V_Limited,38.53795,-121.763289,44
V_Limited,38.538253,-121.762849,45
V_Limited,38.538764,-121.762226,46
V_Limited,38.539101,-121.761672,47
V_Limited,38.539255,-121.760884,48
V_Limited,38.539172,-121.760327,49
V_Limited,38.539216,-121.75931,50
V_Limited,38.539207,-121.758072,51
V_Limited,38.539178,-121.756672,52
V_Limited,38.539152,-121.756188,53
V_Limited,38.539137,-121.755621,54
V_Limited,38.539103,-121.754721,55
V_Limited,38.539107,-121.754026,56
V_Limited,38.539326,-121.753682,57
V_Limited,38.53941,-121.753068,58
V_Limited,38.539097,-121.752749,59
V_Limited,38.539079,-121.753391,60
D_outbound_construction,38.539313,-121.753502,1
D_outbound_construction,38.539326,-121.753682,2
D_outbound_construction,38.539107,-121.754026,3
D_outbound_construction,38.53914,-121.755919,4
D_outbound_construction,38.539218,-121.758517,5
D_outbound_construction,38.539184,-121.760022,6
D_outbound_construction,38.539172,-121.760741,7
D_outbound_construction,38.541036,-121.760692,8
D_outbound_construction,38.542514,-121.76066,9
D_outbound_construction,38.542865,-121.760636,10
D_outbound_construction,38.543754,-121.760141,11
D_outbound_construction,38.544947,-121.759314,12
D_outbound_construction,38.545797,-121.758817,13
D_outbound_construction,38.545999,-121.758729,14
D_outbound_construction,38.546388,-121.758672,15
D_outbound_construction,38.546458,-121.765043,16
D_outbound_construction,38.546525,-121.767532,17
D_outbound_construction,38.546458,-121.771142,18
D_outbound_construction,38.546458,-121.774935,19
D_outbound_construction,38.546456,-121.776232,20
D_outbound_construction,38.546674,-121.777036,21
D_outbound_construction,38.546939,-121.777536,22
D_outbound_construction,38.546507,-121.778087,23
D_outbound_construction,38.546625,-121.782445,24
D_outbound_construction,38.546641,-121.78586,25
D_outbound_construction,38.546639,-121.78588,26
D_outbound_construction,38.546642,-121.785953,27
O_PicnicDay_Outbound,38.543407,-121.750021,1
O_PicnicDay_Outbound,38.546166,-121.75087,2
O_PicnicDay_Outbound,38.546143,-121.749354,3
O_PicnicDay_Outbound,38.546185,-121.748163,4
O_PicnicDay_Outbound,38.546168,-121.747491,5
O_PicnicDay_Outbound,38.546185,-121.746747,6
O_PicnicDay_Outbound,38.546173,-121.746013,7
O_PicnicDay_Outbound,38.546319,-121.745448,8
O_PicnicDay_Outbound,38.546361,-121.745249,9
O_PicnicDay_Outbound,38.546646,-121.744569,10
O_PicnicDay_Outbound,38.54671,-121.744255,11
O_PicnicDay_Outbound,38.54694,-121.742874,12
O_PicnicDay_Outbound,38.5472,-121.741268,13
O_PicnicDay_Outbound,38.547497,-121.73996,14
O_PicnicDay_Outbound,38.547846,-121.737992,15
O_PicnicDay_Outbound,38.548165,-121.73634,16
O_PicnicDay_Outbound,38.548383,-121.735031,17
O_PicnicDay_Outbound,38.548485,-121.734445,18
O_PicnicDay_Outbound,38.549615,-121.734824,19
O_PicnicDay_Outbound,38.550229,-121.734623,20
O_PicnicDay_Outbound,38.551018,-121.734602,21
O_PicnicDay_Outbound,38.551639,-121.734623,22
O_PicnicDay_Outbound,38.552527,-121.734741,23
O_PicnicDay_Outbound,38.552795,-121.734785,24
O_PicnicDay_Outbound,38.553031,-121.734031,25
O_PicnicDay_Outbound,38.553303,-121.732625,26
O_PicnicDay_Outbound,38.553384,-121.731576,27
O_PicnicDay_Outbound,38.553377,-121.730434,28
O_PicnicDay_Outbound,38.553384,-121.728976,29
O_PicnicDay_Outbound,38.553354,-121.728013,30
O_PicnicDay_Outbound,38.55339,-121.727267,31
O_PicnicDay_Outbound,38.552116,-121.727086,32
O_PicnicDay_Outbound,38.551068,-121.726877,33
O_PicnicDay_Outbound,38.550112,-121.726856,34
O_PicnicDay_Outbound,38.549457,-121.72677,35
O_PicnicDay_Outbound,38.548987,-121.726663,36
O_PicnicDay_Outbound,38.548758,-121.72648,37
O_PicnicDay_Outbound,38.548922,-121.725778,38
O_PicnicDay_Outbound,38.549191,-121.724851,39
O_PicnicDay_Outbound,38.549626,-121.724216,40
O_PicnicDay_Outbound,38.550091,-121.72355,41
O_PicnicDay_Outbound,38.550522,-121.723186,42
O_PicnicDay_Outbound,38.550795,-121.722702,43
O_PicnicDay_Outbound,38.55126,-121.722055,44
O_PicnicDay_Outbound,38.551465,-121.721319,45
O_PicnicDay_Outbound,38.551555,-121.720271,46
O_PicnicDay_Outbound,38.551726,-121.719499,47
O_PicnicDay_Outbound,38.552058,-121.718208,48
O_PicnicDay_Outbound,38.552586,-121.7165,49
O_PicnicDay_Outbound,38.552901,-121.714843,50
O_PicnicDay_Outbound,38.553082,-121.714196,51
O_PicnicDay_Outbound,38.553239,-121.713396,52
O_PicnicDay_Outbound,38.553419,-121.712684,53
O_PicnicDay_Outbound,38.553661,-121.712058,54
O_PicnicDay_Outbound,38.553854,-121.711535,55
O_PicnicDay_Outbound,38.554262,-121.711053,56
O_PicnicDay_Outbound,38.554546,-121.710471,57
O_PicnicDay_Outbound,38.554653,-121.709699,58
O_PicnicDay_Outbound,38.554715,-121.709093,59
O_PicnicDay_Outbound,38.554785,-121.708475,60
O_PicnicDay_Outbound,38.554838,-121.707911,61
O_PicnicDay_Outbound,38.554961,-121.707392,62
O_PicnicDay_Outbound,38.555329,-121.706541,63
O_PicnicDay_Outbound,38.555717,-121.706044,64
O_PicnicDay_Outbound,38.556089,-121.705613,65
O_PicnicDay_Outbound,38.556511,-121.705354,66
O_PicnicDay_Outbound,38.556975,-121.705161,67
O_PicnicDay_Outbound,38.557529,-121.705033,68
O_PicnicDay_Outbound,38.558031,-121.704817,69
O_PicnicDay_Outbound,38.557864,-121.703896,70
